date,province,district,market,latitude,longitude,commodity,price,usdprice,year,month
10/15/2023,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (medium grain),217.32,0.6669,2023,10
10/15/2023,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),232,0.7119,2023,10
10/15/2023,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),235.6,0.723,2023,10
10/15/2023,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),230,0.7058,2023,10
10/15/2023,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),220,0.6751,2023,10
10/15/2023,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (white),231.2,0.7095,2023,10
10/15/2023,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),220,0.6751,2023,10
10/15/2023,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (white),236.67,0.7263,2023,10
10/15/2023,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),219,0.6721,2023,10
10/15/2023,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),229.4,0.704,2023,10
10/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),219.12,0.6724,2023,10
10/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),229.6,0.7046,2023,10
10/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.6751,2023,10
10/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),217.88,0.6686,2023,10
10/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),230,0.7058,2023,10
10/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),231,0.7089,2023,10
10/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),232.6,0.7138,2023,10
10/15/2023,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),230,0.7058,2023,10
10/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),233.04,0.7151,2023,10
10/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),230.4,0.707,2023,10
10/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),217.5,0.6674,2023,10
10/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),233.6,0.7169,2023,10
10/15/2023,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (medium grain),217.67,0.668,2023,10
10/15/2023,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),230,0.7058,2023,10
10/15/2023,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),230,0.7058,2023,10
10/15/2023,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),220,0.6751,2023,10
10/15/2023,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220,0.6751,2023,10
10/15/2023,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),230,0.7058,2023,10
10/15/2023,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),230,0.7058,2023,10
10/15/2023,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),218,0.669,2023,10
10/15/2023,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),232.6,0.7138,2023,10
10/15/2023,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),230.08,0.7061,2023,10
10/15/2023,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),230,0.7058,2023,10
10/15/2023,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),235.2,0.7218,2023,10
10/15/2023,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),230,0.7058,2023,10
10/15/2023,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (medium grain),220,0.6751,2023,10
10/15/2023,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),237.6,0.7291,2023,10
10/15/2023,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (medium grain),222.6,0.6831,2023,10
10/15/2023,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),233.2,0.7156,2023,10
11/15/2023,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),219.35,0.6677,2023,11
11/15/2023,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),234.69,0.7144,2023,11
11/15/2023,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),217.3,0.6615,2023,11
11/15/2023,Central,Matale,Matale,7.465357,80.624242,Rice (white),235,0.7154,2023,11
11/15/2023,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),217.65,0.6626,2023,11
11/15/2023,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (white),234.75,0.7146,2023,11
11/15/2023,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),218.15,0.6641,2023,11
11/15/2023,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),235.9,0.7181,2023,11
11/15/2023,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (medium grain),220,0.6697,2023,11
11/15/2023,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),232.08,0.7065,2023,11
11/15/2023,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),220,0.6697,2023,11
11/15/2023,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (white),238.54,0.7262,2023,11
11/15/2023,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),233.55,0.711,2023,11
11/15/2023,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (medium grain),214.67,0.6535,2023,11
11/15/2023,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),233.75,0.7116,2023,11
11/15/2023,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (medium grain),219.25,0.6674,2023,11
11/15/2023,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),230.62,0.7021,2023,11
11/15/2023,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),220,0.6697,2023,11
11/15/2023,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (white),232,0.7062,2023,11
11/15/2023,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),220,0.6697,2023,11
11/15/2023,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),219,0.6667,2023,11
11/15/2023,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),229.4,0.6983,2023,11
11/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),220,0.6697,2023,11
11/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),239,0.7275,2023,11
11/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.6697,2023,11
11/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),238.12,0.7249,2023,11
11/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),219.3,0.6676,2023,11
11/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),230,0.7002,2023,11
11/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),219.18,0.6672,2023,11
11/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),231,0.7032,2023,11
11/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),234.25,0.7131,2023,11
11/15/2023,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),230,0.7002,2023,11
11/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),234.75,0.7146,2023,11
11/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),218.94,0.6665,2023,11
11/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),234,0.7123,2023,11
11/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),217.5,0.6621,2023,11
11/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),234.12,0.7127,2023,11
11/15/2023,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),240,0.7306,2023,11
11/15/2023,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),230.62,0.7021,2023,11
11/15/2023,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),222.25,0.6766,2023,11
11/15/2023,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),237.88,0.7241,2023,11
11/15/2023,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220,0.6697,2023,11
11/15/2023,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),230.62,0.7021,2023,11
11/15/2023,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),217.5,0.6621,2023,11
11/15/2023,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),230,0.7002,2023,11
11/15/2023,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),217.3,0.6615,2023,11
11/15/2023,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),234.85,0.7149,2023,11
11/15/2023,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),217.15,0.661,2023,11
11/15/2023,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),234,0.7123,2023,11
11/15/2023,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),231,0.7032,2023,11
11/15/2023,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),235.27,0.7162,2023,11
11/15/2023,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),231.4,0.7044,2023,11
11/15/2023,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (medium grain),220,0.6697,2023,11
11/15/2023,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),240,0.7306,2023,11
11/15/2023,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),233.2,0.7099,2023,11
12/15/2023,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),220,0.6731,2023,12
12/15/2023,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),217.45,0.6653,2023,12
12/15/2023,Central,Matale,Matale,7.465357,80.624242,Rice (white),237.25,0.7259,2023,12
12/15/2023,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),218.5,0.6685,2023,12
12/15/2023,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (white),241.81,0.7398,2023,12
12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),216.15,0.6613,2023,12
12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),241.7,0.7395,2023,12
12/15/2023,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),251.88,0.7706,2023,12
12/15/2023,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),221.17,0.6767,2023,12
12/15/2023,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),242.53,0.742,2023,12
12/15/2023,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),242.75,0.7427,2023,12
12/15/2023,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),235,0.719,2023,12
12/15/2023,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),219.25,0.6708,2023,12
12/15/2023,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),220,0.6731,2023,12
12/15/2023,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (white),237.92,0.7279,2023,12
12/15/2023,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),230.93,0.7065,2023,12
12/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),220,0.6731,2023,12
12/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),250.88,0.7676,2023,12
12/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.6731,2023,12
12/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),248.54,0.7604,2023,12
12/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),220,0.6731,2023,12
12/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),239.58,0.733,2023,12
12/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),218.94,0.6698,2023,12
12/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),240,0.7343,2023,12
12/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (medium grain),222.45,0.6806,2023,12
12/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),240.32,0.7353,2023,12
12/15/2023,Northern,Mannar,Mannar,8.983333,79.9,Rice (medium grain),223.08,0.6825,2023,12
12/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),237.6,0.7269,2023,12
12/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),220,0.6731,2023,12
12/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),253.75,0.7764,2023,12
12/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),218.75,0.6693,2023,12
12/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),242.5,0.7419,2023,12
12/15/2023,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),257.5,0.7878,2023,12
12/15/2023,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),224.5,0.6869,2023,12
12/15/2023,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),237,0.7251,2023,12
12/15/2023,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220,0.6731,2023,12
12/15/2023,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),237.69,0.7272,2023,12
12/15/2023,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),233.98,0.7159,2023,12
12/15/2023,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),215.9,0.6605,2023,12
12/15/2023,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),240.55,0.736,2023,12
12/15/2023,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),217.95,0.6668,2023,12
12/15/2023,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),239.88,0.7339,2023,12
12/15/2023,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),234,0.7159,2023,12
12/15/2023,Western,Colombo,Colombo City,6.931944,79.847778,Rice (medium grain),225.59,0.6902,2023,12
12/15/2023,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),247.58,0.7575,2023,12
12/15/2023,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),215.7,0.6599,2023,12
12/15/2023,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),231,0.7067,2023,12
12/15/2023,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (medium grain),220,0.6731,2023,12
12/15/2023,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),251.88,0.7706,2023,12
12/15/2023,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),238.3,0.7291,2023,12
1/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),220,0.6832,2024,1
1/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),259.4,0.8056,2024,1
1/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),217.56,0.6757,2024,1
1/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),251.33,0.7805,2024,1
1/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),218.88,0.6798,2024,1
1/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (white),245,0.7609,2024,1
1/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),219.08,0.6804,2024,1
1/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),255.04,0.792,2024,1
1/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),270,0.8385,2024,1
1/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),219.6,0.682,2024,1
1/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (medium grain),217.64,0.6759,2024,1
1/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),245.27,0.7617,2024,1
1/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),240,0.7453,2024,1
1/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),219.76,0.6825,2024,1
1/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (white),237.4,0.7373,2024,1
1/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),220,0.6832,2024,1
1/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (white),257.5,0.7997,2024,1
1/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),242.9,0.7543,2024,1
1/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),254.67,0.7909,2024,1
1/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.6832,2024,1
1/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),267,0.8292,2024,1
1/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),220,0.6832,2024,1
1/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),246.67,0.766,2024,1
1/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),249.48,0.7748,2024,1
1/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),220,0.6832,2024,1
1/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),266.9,0.8289,2024,1
1/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),217.5,0.6755,2024,1
1/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),237.5,0.7376,2024,1
1/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),262.25,0.8144,2024,1
1/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (medium grain),220,0.6832,2024,1
1/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),268,0.8323,2024,1
1/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),246,0.764,2024,1
1/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),225.2,0.6994,2024,1
1/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),246,0.764,2024,1
1/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220.4,0.6845,2024,1
1/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),253.55,0.7874,2024,1
1/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),220,0.6832,2024,1
1/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),217,0.6739,2024,1
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),218.4,0.6783,2024,1
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),250.21,0.777,2024,1
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),218.52,0.6786,2024,1
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),249.75,0.7756,2024,1
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),239.4,0.7435,2024,1
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),253.23,0.7864,2024,1
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),218.25,0.6778,2024,1
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),235.5,0.7314,2024,1
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),259.9,0.8071,2024,1
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (medium grain),222.8,0.6919,2024,1
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),247.67,0.7692,2024,1
2/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),220,0.7035,2024,2
2/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),257.25,0.8227,2024,2
2/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),217.4,0.6952,2024,2
2/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),253.12,0.8095,2024,2
2/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),216.84,0.6934,2024,2
2/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),217.47,0.6954,2024,2
2/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),259.33,0.8293,2024,2
2/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),270,0.8634,2024,2
2/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),219.17,0.7009,2024,2
2/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (white),257.5,0.8235,2024,2
2/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),245.6,0.7854,2024,2
2/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),251.88,0.8055,2024,2
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),220,0.7035,2024,2
2/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (white),264.17,0.8448,2024,2
2/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),253.25,0.8099,2024,2
2/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),220,0.7035,2024,2
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.7035,2024,2
2/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),260,0.8315,2024,2
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),211.5,0.6764,2024,2
2/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),255.4,0.8168,2024,2
2/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),243.8,0.7797,2024,2
